YEAR,WRKSTAT,MARITAL,AGEWED,CHILDS,AGE,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,FEMALE,RACE,INCOME,INCOME98,RELIG,FUND,ATTEND,RELITEN,PRAY,PRAYER,BIBLE,HAPPY,ALIKE1,ALIKE2,ALIKE3,ALIKE4,ALIKE5,ALIKE6,ALIKE7,ALIKE8,AGEWEDCR,HAPUNHAP,REALINC,WORDSUM
1975,1,1,18,1,21,12,12,7,1,1,0,1,2,9,NA,1,3,3,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,14,2,20,9,12,NA,0,1,0,1,1,5,NA,4,1,0,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,1,1,21,1,24,12,14,12,1,1,1,0,1,5,NA,1,3,2,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,1,1,25,2,36,12,12,12,1,1,1,0,1,9,NA,2,2,2,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,2,5,NA,0,18,10,NA,8,0,NA,0,1,1,4,NA,1,3,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,NA
1975,1,1,18,3,29,9,NA,12,1,NA,1,0,1,8,NA,1,1,0,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,5,1,21,2,60,5,NA,NA,0,NA,0,0,1,9,NA,1,2,0,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,17,4,40,13,12,12,1,1,1,1,1,9,NA,2,2,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,19,2,48,12,14,12,1,1,1,1,1,10,NA,1,1,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,18,2,39,13,8,12,1,0,1,0,1,11,NA,1,3,4,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,3,18,1,19,12,16,NA,1,3,NA,0,1,9,NA,5,NA,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,5,NA,0,24,16,13,12,3,1,1,1,1,8,NA,1,1,3,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,1,16,1,19,11,17,13,0,4,1,1,1,8,NA,2,2,0,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,4,5,NA,0,24,16,12,8,3,1,0,0,1,4,NA,4,1,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,NA
1975,4,1,32,1,41,12,0,5,1,0,0,0,1,8,NA,2,2,3,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,5,NA,0,20,12,16,12,1,3,1,0,1,8,NA,2,2,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,27,1,69,10,NA,NA,0,NA,NA,0,1,9,NA,4,1,1,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,2,1,23,3,57,12,NA,NA,1,0,0,1,1,10,NA,2,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,25,2,41,14,13,12,2,1,1,0,1,11,NA,1,1,0,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,7,1,20,3,42,12,6,12,1,0,1,1,1,10,NA,1,1,4,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,20,0,68,12,NA,NA,1,NA,NA,1,1,10,NA,1,2,1,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,2,1,28,4,67,7,6,5,0,0,0,0,1,5,NA,1,2,0,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,1,1,19,3,26,13,12,8,1,0,0,1,1,9,NA,2,2,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,18,0,20,12,16,16,1,1,3,1,1,2,NA,1,2,0,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,7,1,26,1,33,16,14,NA,3,2,NA,1,3,10,NA,4,1,2,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,2,5,NA,0,21,15,8,NA,2,0,NA,0,1,2,NA,1,2,2,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,7,3,19,2,54,12,8,3,1,0,0,1,1,2,NA,1,2,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,5,1,30,1,84,14,NA,NA,0,NA,NA,0,1,7,NA,1,1,2,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16676,NA
1975,7,1,21,6,53,17,12,9,3,1,0,1,1,12,NA,1,2,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,4,1,20,0,21,12,10,10,1,1,1,0,1,1,NA,1,3,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA
1975,7,3,19,0,59,8,NA,NA,0,NA,1,1,1,2,NA,2,2,3,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,7,1,23,4,46,16,12,12,4,1,1,1,1,9,NA,1,2,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,24,3,36,15,8,NA,2,0,NA,0,1,9,NA,1,2,0,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,6,1,20,0,24,14,13,12,2,1,1,0,1,9,NA,4,1,2,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,20,0,25,15,10,12,1,0,1,1,1,10,NA,1,1,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,21,2,31,12,12,12,1,1,1,0,1,9,NA,1,2,2,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,23,2,51,15,NA,NA,1,NA,NA,0,1,10,NA,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,8,5,NA,0,19,12,16,16,1,3,3,0,1,NA,NA,1,2,5,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,7,1,16,4,35,9,12,10,0,1,0,1,1,9,NA,2,2,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,19,3,46,16,12,13,3,1,1,1,1,12,NA,1,1,5,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,2,1,16,2,27,9,8,8,1,0,0,1,1,8,NA,1,2,3,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,2,20,2,68,8,NA,NA,0,0,0,1,1,4,NA,1,2,7,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,NA
1975,5,1,26,2,69,6,0,0,0,0,0,0,1,9,NA,2,2,8,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,24,0,62,11,8,8,0,0,0,1,1,3,NA,2,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,2,1,20,3,53,12,6,8,1,0,0,1,1,11,NA,2,2,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,5,NA,0,27,13,13,12,1,1,1,0,1,12,NA,2,2,7,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,4,3,27,0,46,10,NA,NA,0,NA,NA,1,1,1,NA,2,2,7,4,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA
1975,7,2,23,2,77,8,3,3,0,0,0,1,1,3,NA,2,2,7,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,7,2,23,4,76,7,NA,NA,0,NA,NA,1,1,3,NA,1,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,1,5,NA,0,27,14,NA,12,2,NA,1,0,1,5,NA,1,2,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,1,5,NA,0,66,16,14,12,1,1,1,0,1,5,NA,2,2,8,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,7,4,20,2,26,12,6,12,1,0,1,1,1,2,NA,1,2,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,7,1,18,5,39,10,8,8,0,0,0,1,1,6,NA,1,2,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14452,NA
1975,5,1,19,6,75,8,NA,NA,0,NA,NA,0,1,3,NA,1,2,0,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,1,1,20,2,28,12,10,9,1,0,1,0,1,8,NA,1,3,8,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,21,0,63,8,4,8,0,0,0,0,1,9,NA,1,2,2,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,16,0,49,11,4,4,0,0,0,1,2,9,NA,1,3,8,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,16,5,45,8,0,6,0,0,0,1,1,10,NA,1,3,8,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,6,1,15,3,31,13,NA,12,1,NA,1,1,1,8,NA,1,1,2,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,4,4,63,4,67,0,0,0,0,0,0,0,2,3,NA,1,3,4,4,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,8,3,19,1,62,11,3,4,0,0,0,0,2,2,NA,1,3,3,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,1,1,36,0,46,16,NA,12,3,NA,1,1,2,10,NA,1,1,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,18,0,39,12,7,7,1,0,0,1,1,NA,NA,1,3,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,7,1,17,3,33,10,10,12,0,0,1,1,1,5,NA,1,NA,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12229,NA
1975,1,1,27,1,49,12,4,5,1,0,0,0,1,9,NA,1,2,8,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,6,5,NA,0,18,11,NA,14,0,0,1,0,2,7,NA,1,1,5,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16676,NA
1975,1,1,22,1,28,16,12,12,3,1,1,1,1,NA,NA,4,1,0,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,7,4,19,1,23,12,14,12,1,1,1,1,1,1,NA,2,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA
1975,7,1,19,1,23,12,NA,12,1,NA,1,1,1,10,NA,2,2,1,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,35,3,54,14,8,8,1,0,0,0,1,NA,NA,2,2,7,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,1,1,27,0,58,12,5,5,1,0,0,0,1,10,NA,1,3,6,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,3,21,2,43,16,NA,14,3,NA,1,1,1,9,NA,1,2,7,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,23,2,33,17,16,13,3,3,1,1,1,10,NA,1,3,7,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,4,25,3,43,16,14,14,3,1,1,0,1,11,NA,4,1,3,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,1,21,2,37,14,12,12,1,1,1,0,1,9,NA,2,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,22,2,31,14,6,6,3,0,0,0,1,9,NA,4,1,2,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,5,2,20,1,73,8,7,7,0,0,0,1,1,NA,NA,1,3,5,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,1,5,NA,0,22,12,12,12,1,1,1,1,1,9,NA,1,1,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,24,2,33,13,12,13,1,1,1,0,1,9,NA,2,2,7,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,21,1,65,12,NA,NA,1,NA,NA,0,1,12,NA,1,3,5,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,1,1,31,0,58,12,NA,12,0,NA,1,0,1,8,NA,1,3,1,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,4,18,3,26,13,4,7,1,0,0,1,2,3,NA,1,3,8,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,7,4,19,2,30,10,NA,4,0,NA,0,1,2,1,NA,1,3,3,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA
1975,2,4,16,0,33,3,NA,NA,0,NA,NA,0,2,3,NA,1,3,3,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,5,2,50,0,70,6,NA,NA,0,NA,NA,0,2,3,NA,1,3,6,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7782,NA
1975,3,1,25,0,64,5,NA,6,0,0,0,1,2,2,NA,1,3,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,1,1,18,3,38,10,9,9,0,0,0,1,1,11,NA,1,2,3,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,1,19,0,22,13,12,14,1,1,1,0,1,11,NA,2,2,4,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,1,22,3,55,12,3,6,1,0,0,0,1,9,NA,1,2,1,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,21,3,42,9,7,8,1,0,0,0,1,10,NA,1,2,2,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,6,5,NA,0,19,11,6,12,0,0,1,1,1,NA,NA,2,2,7,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,2,1,28,1,38,12,NA,8,1,NA,0,1,1,11,NA,1,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,1,24,2,49,8,8,8,0,0,0,0,1,12,NA,1,3,3,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,3,1,22,3,35,12,6,10,1,0,0,0,1,9,NA,1,3,7,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,16,1,19,9,NA,10,0,NA,0,1,1,6,NA,1,2,0,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14452,NA
1975,7,1,19,2,27,12,4,5,1,0,0,1,1,9,NA,1,3,1,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,5,1,28,0,67,8,NA,NA,0,0,0,0,1,NA,NA,1,2,3,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,2,1,18,6,43,12,8,10,1,0,0,1,1,9,NA,1,2,7,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,6,5,NA,0,19,12,12,12,1,1,1,1,1,10,NA,2,2,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,27,2,49,12,8,12,1,0,1,1,1,9,NA,1,2,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,5,NA,0,27,16,16,12,3,3,1,0,1,10,NA,2,2,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,4,5,NA,0,27,16,12,12,3,1,1,0,1,10,NA,4,1,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,2,25,1,43,14,8,8,1,0,0,1,1,8,NA,2,2,2,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,28,0,43,20,16,15,4,1,1,1,1,12,NA,1,2,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,1,1,22,1,58,14,10,12,2,0,1,1,1,7,NA,1,3,6,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16676,NA
1975,1,3,21,3,43,13,9,8,1,0,0,0,1,9,NA,4,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,6,1,20,2,38,11,2,6,0,0,0,0,1,8,NA,2,2,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,21,6,40,14,12,8,1,1,0,1,2,7,NA,99,NA,6,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16676,NA
1975,1,1,21,2,28,12,7,10,1,0,0,0,2,8,NA,4,1,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,2,17,1,50,9,17,12,0,3,1,1,2,2,NA,1,3,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,7,1,19,2,27,13,10,10,1,0,0,1,1,6,NA,1,3,3,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14452,NA
1975,7,1,24,3,32,12,12,8,1,1,0,1,1,10,NA,1,3,0,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,2,18,3,42,12,8,8,1,0,0,1,1,6,NA,1,2,7,4,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14452,NA
1975,1,5,NA,0,19,12,12,12,1,1,1,0,1,10,NA,1,2,5,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,2,1,18,3,48,12,4,10,1,0,0,0,1,9,NA,1,1,3,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,21,3,38,12,8,12,1,0,1,0,1,NA,NA,1,3,1,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,7,1,18,4,33,5,0,7,0,0,0,1,1,8,NA,2,2,1,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,14,8,34,7,NA,10,0,NA,0,1,1,10,NA,2,2,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,17,4,34,9,0,0,0,0,0,1,1,8,NA,2,2,7,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,19,4,35,11,3,0,0,0,0,0,1,8,NA,4,1,0,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,99,8,62,12,8,6,1,0,0,0,1,4,NA,2,2,8,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,NA
1975,1,1,19,0,31,12,NA,NA,1,0,0,0,1,10,NA,1,1,3,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,20,2,62,12,8,8,1,0,0,1,1,9,NA,1,2,7,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,22,4,57,12,8,8,1,0,0,0,1,9,NA,1,2,7,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,24,2,62,16,12,6,3,0,0,0,1,10,NA,1,2,3,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,19,4,45,12,8,3,1,0,0,1,1,9,NA,2,2,3,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,5,NA,0,33,16,8,8,1,0,0,1,1,11,NA,2,2,6,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,1,1,29,0,63,10,10,9,0,NA,0,0,1,10,NA,2,2,6,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,22,3,40,13,6,6,1,0,0,0,1,10,NA,2,2,6,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,7,1,24,7,67,12,6,3,1,0,0,1,1,4,NA,2,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,NA
1975,1,5,NA,0,27,16,11,9,3,0,0,0,1,9,NA,1,2,7,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,5,NA,0,21,12,NA,NA,1,0,NA,1,1,8,NA,2,2,5,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,6,5,NA,0,25,18,15,12,3,1,1,0,1,2,NA,2,2,0,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4447,NA
1975,1,1,21,3,47,13,NA,16,1,NA,1,0,1,11,NA,2,2,3,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,4,5,NA,0,25,16,NA,12,3,NA,1,1,1,8,NA,4,1,3,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,1,19,3,44,12,12,12,1,1,1,1,1,11,NA,1,2,3,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50027,NA
1975,7,1,21,2,60,10,4,7,0,0,0,1,1,NA,NA,1,3,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,1,1,21,2,37,12,12,10,1,1,0,0,1,9,NA,2,2,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,20,2,46,13,11,12,1,0,1,1,1,10,NA,2,2,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,24,0,26,12,12,12,1,1,1,0,2,9,NA,1,3,1,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,4,5,NA,0,24,11,8,NA,0,0,NA,0,1,8,NA,2,2,0,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,5,NA,0,32,8,NA,11,0,NA,0,1,1,9,NA,4,1,0,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,4,19,0,22,12,12,15,1,1,1,1,1,9,NA,1,3,7,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,7,1,26,0,65,10,NA,NA,0,NA,NA,1,1,8,NA,1,3,8,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,1,1,22,1,25,12,18,8,1,4,0,0,1,10,NA,1,3,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,1,26,2,53,7,7,5,0,0,0,0,1,10,NA,1,3,1,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
1975,1,5,NA,0,30,12,NA,8,1,0,0,1,1,12,NA,4,1,5,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,7,1,23,2,59,17,8,14,3,0,1,1,1,12,NA,1,1,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,1,1,24,1,38,16,14,12,3,1,1,0,1,12,NA,2,2,8,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,1,1,18,3,40,14,3,12,1,0,1,0,1,12,NA,1,3,3,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,7,1,19,4,41,16,17,16,3,1,3,1,1,12,NA,1,1,4,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86496,NA
1975,7,1,19,2,28,14,13,12,1,1,1,1,1,8,NA,1,2,6,3,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20011,NA
1975,7,1,24,3,51,11,9,9,0,0,0,1,1,9,NA,1,3,0,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27793,NA
1975,1,1,20,3,38,14,6,8,1,0,0,1,3,10,NA,1,2,7,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38910,NA
